counter,steering_horizontal,steering_vertical,short_fname,horizontal_override
606.0,nothing,up,img_606_kweym3.jpg,nothing
607.0,nothing,up,img_607_kweym3.jpg,nothing
608.0,nothing,up,img_608_kweym3.jpg,nothing
609.0,nothing,up,img_609_kweym3.jpg,nothing
610.0,nothing,up,img_610_kweym3.jpg,nothing
611.0,nothing,up,img_611_kweym3.jpg,nothing
612.0,nothing,up,img_612_kweym3.jpg,nothing
613.0,nothing,up,img_613_kweym3.jpg,nothing
614.0,right,nothing,img_614_kweym3.jpg,right
615.0,right,nothing,img_615_kweym3.jpg,right
616.0,right,nothing,img_616_kweym3.jpg,right
617.0,right,nothing,img_617_kweym3.jpg,right
618.0,right,up,img_618_kweym3.jpg,right
619.0,right,up,img_619_kweym3.jpg,right
620.0,right,up,img_620_kweym3.jpg,right
621.0,right,up,img_621_kweym3.jpg,right
622.0,right,up,img_622_kweym3.jpg,right
623.0,right,up,img_623_kweym3.jpg,right
624.0,nothing,up,img_624_kweym3.jpg,nothing
625.0,nothing,up,img_625_kweym3.jpg,nothing
626.0,nothing,up,img_626_kweym3.jpg,nothing
627.0,right,up,img_627_kweym3.jpg,right
628.0,right,up,img_628_kweym3.jpg,right
629.0,right,nothing,img_629_kweym3.jpg,right
630.0,right,up,img_630_kweym3.jpg,right
631.0,right,up,img_631_kweym3.jpg,right
632.0,right,up,img_632_kweym3.jpg,right
633.0,right,up,img_633_kweym3.jpg,right
634.0,right,up,img_634_kweym3.jpg,right
635.0,right,up,img_635_kweym3.jpg,right
636.0,right,up,img_636_kweym3.jpg,right
637.0,right,up,img_637_kweym3.jpg,right
638.0,right,up,img_638_kweym3.jpg,right
639.0,right,up,img_639_kweym3.jpg,right
640.0,right,up,img_640_kweym3.jpg,right
641.0,right,up,img_641_kweym3.jpg,right
642.0,right,up,img_642_kweym3.jpg,right
643.0,right,up,img_643_kweym3.jpg,right
644.0,nothing,up,img_644_kweym3.jpg,nothing
645.0,nothing,up,img_645_kweym3.jpg,nothing
646.0,right,up,img_646_kweym3.jpg,right
647.0,right,up,img_647_kweym3.jpg,right
648.0,nothing,up,img_648_kweym3.jpg,nothing
649.0,nothing,up,img_649_kweym3.jpg,nothing
650.0,nothing,up,img_650_kweym3.jpg,nothing
651.0,right,up,img_651_kweym3.jpg,right
652.0,right,up,img_652_kweym3.jpg,right
653.0,right,up,img_653_kweym3.jpg,right
654.0,nothing,up,img_654_kweym3.jpg,nothing
655.0,nothing,up,img_655_kweym3.jpg,nothing
656.0,right,up,img_656_kweym3.jpg,right
657.0,right,up,img_657_kweym3.jpg,right
658.0,nothing,up,img_658_kweym3.jpg,nothing
659.0,nothing,up,img_659_kweym3.jpg,nothing
660.0,nothing,up,img_660_kweym3.jpg,nothing
661.0,nothing,up,img_661_kweym3.jpg,nothing
662.0,nothing,up,img_662_kweym3.jpg,nothing
663.0,nothing,up,img_663_kweym3.jpg,nothing
664.0,right,up,img_664_kweym3.jpg,right
670.0,nothing,up,img_670_kweym3.jpg,nothing
671.0,nothing,up,img_671_kweym3.jpg,nothing
672.0,nothing,up,img_672_kweym3.jpg,nothing
673.0,nothing,up,img_673_kweym3.jpg,nothing
674.0,nothing,up,img_674_kweym3.jpg,nothing
675.0,nothing,up,img_675_kweym3.jpg,nothing
676.0,nothing,up,img_676_kweym3.jpg,nothing
677.0,nothing,up,img_677_kweym3.jpg,nothing
678.0,nothing,up,img_678_kweym3.jpg,nothing
679.0,nothing,up,img_679_kweym3.jpg,nothing
680.0,nothing,up,img_680_kweym3.jpg,nothing
681.0,nothing,up,img_681_kweym3.jpg,nothing
682.0,left,up,img_682_kweym3.jpg,left
683.0,left,nothing,img_683_kweym3.jpg,left
684.0,left,nothing,img_684_kweym3.jpg,left
685.0,left,nothing,img_685_kweym3.jpg,left
686.0,left,up,img_686_kweym3.jpg,left
687.0,left,up,img_687_kweym3.jpg,left
688.0,left,up,img_688_kweym3.jpg,left
689.0,left,up,img_689_kweym3.jpg,left
690.0,left,up,img_690_kweym3.jpg,left
691.0,nothing,up,img_691_kweym3.jpg,nothing
692.0,nothing,up,img_692_kweym3.jpg,nothing
693.0,nothing,up,img_693_kweym3.jpg,nothing
694.0,nothing,nothing,img_694_kweym3.jpg,nothing
695.0,right,nothing,img_695_kweym3.jpg,right
696.0,right,up,img_696_kweym3.jpg,right
697.0,nothing,up,img_697_kweym3.jpg,nothing
698.0,nothing,up,img_698_kweym3.jpg,nothing
699.0,nothing,up,img_699_kweym3.jpg,nothing
700.0,nothing,up,img_700_kweym3.jpg,nothing
701.0,nothing,up,img_701_kweym3.jpg,nothing
702.0,nothing,up,img_702_kweym3.jpg,nothing
703.0,nothing,up,img_703_kweym3.jpg,nothing
704.0,nothing,up,img_704_kweym3.jpg,nothing
705.0,nothing,up,img_705_kweym3.jpg,nothing
706.0,nothing,up,img_706_kweym3.jpg,nothing
707.0,right,up,img_707_kweym3.jpg,right
708.0,right,up,img_708_kweym3.jpg,right
709.0,right,up,img_709_kweym3.jpg,right
710.0,right,nothing,img_710_kweym3.jpg,right
711.0,right,nothing,img_711_kweym3.jpg,right
712.0,right,nothing,img_712_kweym3.jpg,right
713.0,right,up,img_713_kweym3.jpg,right
714.0,right,up,img_714_kweym3.jpg,right
715.0,right,up,img_715_kweym3.jpg,right
716.0,right,up,img_716_kweym3.jpg,right
717.0,right,up,img_717_kweym3.jpg,right
718.0,right,up,img_718_kweym3.jpg,right
719.0,right,up,img_719_kweym3.jpg,right
720.0,right,up,img_720_kweym3.jpg,right
721.0,right,up,img_721_kweym3.jpg,right
722.0,right,up,img_722_kweym3.jpg,right
723.0,right,up,img_723_kweym3.jpg,right
724.0,right,up,img_724_kweym3.jpg,right
725.0,right,up,img_725_kweym3.jpg,right
726.0,right,up,img_726_kweym3.jpg,right
727.0,right,up,img_727_kweym3.jpg,right
728.0,right,up,img_728_kweym3.jpg,right
729.0,right,up,img_729_kweym3.jpg,right
730.0,right,up,img_730_kweym3.jpg,right
731.0,right,up,img_731_kweym3.jpg,right
732.0,right,up,img_732_kweym3.jpg,right
733.0,nothing,up,img_733_kweym3.jpg,nothing
734.0,nothing,up,img_734_kweym3.jpg,nothing
735.0,nothing,up,img_735_kweym3.jpg,nothing
736.0,nothing,up,img_736_kweym3.jpg,nothing
737.0,left,up,img_737_kweym3.jpg,left
738.0,left,up,img_738_kweym3.jpg,left
739.0,left,up,img_739_kweym3.jpg,left
740.0,left,up,img_740_kweym3.jpg,left
741.0,left,up,img_741_kweym3.jpg,left
742.0,nothing,up,img_742_kweym3.jpg,nothing
771.0,nothing,up,img_771_kweym3.jpg,nothing
772.0,nothing,nothing,img_772_kweym3.jpg,nothing
773.0,nothing,nothing,img_773_kweym3.jpg,nothing
774.0,nothing,nothing,img_774_kweym3.jpg,nothing
775.0,nothing,nothing,img_775_kweym3.jpg,nothing
776.0,nothing,up,img_776_kweym3.jpg,nothing
777.0,nothing,up,img_777_kweym3.jpg,nothing
778.0,nothing,up,img_778_kweym3.jpg,nothing
779.0,nothing,up,img_779_kweym3.jpg,nothing
780.0,nothing,up,img_780_kweym3.jpg,nothing
781.0,nothing,up,img_781_kweym3.jpg,nothing
782.0,nothing,up,img_782_kweym3.jpg,nothing
783.0,nothing,up,img_783_kweym3.jpg,nothing
784.0,nothing,up,img_784_kweym3.jpg,nothing
785.0,nothing,up,img_785_kweym3.jpg,nothing
786.0,nothing,up,img_786_kweym3.jpg,nothing
787.0,nothing,nothing,img_787_kweym3.jpg,nothing
788.0,nothing,nothing,img_788_kweym3.jpg,nothing
789.0,nothing,nothing,img_789_kweym3.jpg,nothing
790.0,nothing,up,img_790_kweym3.jpg,nothing
791.0,nothing,up,img_791_kweym3.jpg,nothing
792.0,nothing,up,img_792_kweym3.jpg,nothing
793.0,nothing,up,img_793_kweym3.jpg,nothing
794.0,nothing,up,img_794_kweym3.jpg,nothing
795.0,nothing,up,img_795_kweym3.jpg,nothing
796.0,nothing,up,img_796_kweym3.jpg,nothing
797.0,nothing,up,img_797_kweym3.jpg,nothing
798.0,nothing,up,img_798_kweym3.jpg,nothing
799.0,nothing,up,img_799_kweym3.jpg,nothing
800.0,right,up,img_800_kweym3.jpg,right
801.0,right,up,img_801_kweym3.jpg,right
802.0,right,up,img_802_kweym3.jpg,right
803.0,right,up,img_803_kweym3.jpg,right
804.0,right,up,img_804_kweym3.jpg,right
805.0,right,nothing,img_805_kweym3.jpg,right
806.0,right,nothing,img_806_kweym3.jpg,right
807.0,right,nothing,img_807_kweym3.jpg,right
808.0,right,nothing,img_808_kweym3.jpg,right
809.0,right,nothing,img_809_kweym3.jpg,right
810.0,right,nothing,img_810_kweym3.jpg,right
811.0,right,nothing,img_811_kweym3.jpg,right
812.0,right,up,img_812_kweym3.jpg,right
813.0,right,up,img_813_kweym3.jpg,right
814.0,right,up,img_814_kweym3.jpg,right
815.0,right,up,img_815_kweym3.jpg,right
816.0,right,up,img_816_kweym3.jpg,right
817.0,right,up,img_817_kweym3.jpg,right
818.0,right,up,img_818_kweym3.jpg,right
819.0,right,up,img_819_kweym3.jpg,right
820.0,right,up,img_820_kweym3.jpg,right
821.0,right,up,img_821_kweym3.jpg,right
822.0,right,up,img_822_kweym3.jpg,right
823.0,right,up,img_823_kweym3.jpg,right
824.0,right,up,img_824_kweym3.jpg,right
825.0,right,up,img_825_kweym3.jpg,right
826.0,right,up,img_826_kweym3.jpg,right
827.0,right,up,img_827_kweym3.jpg,right
828.0,right,up,img_828_kweym3.jpg,right
829.0,right,up,img_829_kweym3.jpg,right
830.0,right,up,img_830_kweym3.jpg,right
831.0,right,up,img_831_kweym3.jpg,right
832.0,right,up,img_832_kweym3.jpg,right
833.0,right,up,img_833_kweym3.jpg,right
834.0,right,up,img_834_kweym3.jpg,right
835.0,right,up,img_835_kweym3.jpg,right
836.0,right,up,img_836_kweym3.jpg,right
837.0,right,up,img_837_kweym3.jpg,right
838.0,right,up,img_838_kweym3.jpg,right
839.0,right,up,img_839_kweym3.jpg,right
840.0,right,up,img_840_kweym3.jpg,right
841.0,right,up,img_841_kweym3.jpg,right
842.0,right,up,img_842_kweym3.jpg,right
843.0,right,up,img_843_kweym3.jpg,right
844.0,right,up,img_844_kweym3.jpg,right
845.0,right,up,img_845_kweym3.jpg,right
846.0,right,up,img_846_kweym3.jpg,right
847.0,right,up,img_847_kweym3.jpg,right
848.0,right,up,img_848_kweym3.jpg,right
849.0,right,up,img_849_kweym3.jpg,right
850.0,right,up,img_850_kweym3.jpg,right
851.0,right,up,img_851_kweym3.jpg,right
852.0,right,up,img_852_kweym3.jpg,right
853.0,right,up,img_853_kweym3.jpg,right
854.0,right,up,img_854_kweym3.jpg,right
855.0,right,up,img_855_kweym3.jpg,right
856.0,right,up,img_856_kweym3.jpg,right
857.0,right,up,img_857_kweym3.jpg,right
858.0,right,up,img_858_kweym3.jpg,right
859.0,right,up,img_859_kweym3.jpg,right
860.0,right,up,img_860_kweym3.jpg,right
861.0,right,up,img_861_kweym3.jpg,right
862.0,right,up,img_862_kweym3.jpg,right
863.0,right,up,img_863_kweym3.jpg,right
864.0,nothing,up,img_864_kweym3.jpg,nothing
865.0,nothing,up,img_865_kweym3.jpg,nothing
866.0,left,up,img_866_kweym3.jpg,left
867.0,left,up,img_867_kweym3.jpg,left
868.0,left,up,img_868_kweym3.jpg,left
869.0,left,up,img_869_kweym3.jpg,left
870.0,nothing,up,img_870_kweym3.jpg,nothing
871.0,nothing,up,img_871_kweym3.jpg,nothing
872.0,nothing,up,img_872_kweym3.jpg,nothing
873.0,nothing,up,img_873_kweym3.jpg,nothing
889.0,nothing,up,img_889_kweym3.jpg,nothing
890.0,nothing,up,img_890_kweym3.jpg,nothing
891.0,nothing,up,img_891_kweym3.jpg,nothing
892.0,nothing,up,img_892_kweym3.jpg,nothing
893.0,nothing,nothing,img_893_kweym3.jpg,nothing
894.0,nothing,nothing,img_894_kweym3.jpg,nothing
895.0,nothing,nothing,img_895_kweym3.jpg,nothing
896.0,nothing,up,img_896_kweym3.jpg,nothing
897.0,nothing,up,img_897_kweym3.jpg,nothing
898.0,nothing,up,img_898_kweym3.jpg,nothing
899.0,nothing,up,img_899_kweym3.jpg,nothing
900.0,nothing,up,img_900_kweym3.jpg,nothing
901.0,nothing,up,img_901_kweym3.jpg,nothing
902.0,nothing,up,img_902_kweym3.jpg,nothing
903.0,nothing,up,img_903_kweym3.jpg,nothing
904.0,nothing,up,img_904_kweym3.jpg,nothing
905.0,nothing,up,img_905_kweym3.jpg,nothing
906.0,nothing,up,img_906_kweym3.jpg,nothing
907.0,nothing,up,img_907_kweym3.jpg,nothing
908.0,nothing,nothing,img_908_kweym3.jpg,nothing
909.0,right,nothing,img_909_kweym3.jpg,right
910.0,right,nothing,img_910_kweym3.jpg,right
911.0,right,nothing,img_911_kweym3.jpg,right
912.0,right,nothing,img_912_kweym3.jpg,right
913.0,right,up,img_913_kweym3.jpg,right
914.0,right,up,img_914_kweym3.jpg,right
915.0,right,up,img_915_kweym3.jpg,right
916.0,right,up,img_916_kweym3.jpg,right
917.0,right,up,img_917_kweym3.jpg,right
918.0,right,up,img_918_kweym3.jpg,right
919.0,right,up,img_919_kweym3.jpg,right
920.0,right,up,img_920_kweym3.jpg,right
921.0,right,up,img_921_kweym3.jpg,right
922.0,right,up,img_922_kweym3.jpg,right
923.0,right,up,img_923_kweym3.jpg,right
924.0,right,nothing,img_924_kweym3.jpg,right
925.0,right,nothing,img_925_kweym3.jpg,right
926.0,right,nothing,img_926_kweym3.jpg,right
927.0,right,up,img_927_kweym3.jpg,right
928.0,right,up,img_928_kweym3.jpg,right
929.0,right,up,img_929_kweym3.jpg,right
930.0,right,up,img_930_kweym3.jpg,right
931.0,right,up,img_931_kweym3.jpg,right
932.0,right,up,img_932_kweym3.jpg,right
933.0,right,up,img_933_kweym3.jpg,right
934.0,right,up,img_934_kweym3.jpg,right
935.0,right,up,img_935_kweym3.jpg,right
936.0,right,up,img_936_kweym3.jpg,right
937.0,right,up,img_937_kweym3.jpg,right
938.0,right,up,img_938_kweym3.jpg,right
939.0,right,up,img_939_kweym3.jpg,right
940.0,right,up,img_940_kweym3.jpg,right
941.0,right,up,img_941_kweym3.jpg,right
942.0,right,up,img_942_kweym3.jpg,right
943.0,right,up,img_943_kweym3.jpg,right
944.0,right,up,img_944_kweym3.jpg,right
945.0,right,up,img_945_kweym3.jpg,right
946.0,right,up,img_946_kweym3.jpg,right
947.0,right,up,img_947_kweym3.jpg,right
948.0,right,up,img_948_kweym3.jpg,right
949.0,right,up,img_949_kweym3.jpg,right
950.0,right,up,img_950_kweym3.jpg,right
951.0,right,up,img_951_kweym3.jpg,right
952.0,right,up,img_952_kweym3.jpg,right
953.0,right,up,img_953_kweym3.jpg,right
954.0,right,up,img_954_kweym3.jpg,right
955.0,right,up,img_955_kweym3.jpg,right
956.0,right,up,img_956_kweym3.jpg,right
957.0,right,up,img_957_kweym3.jpg,right
958.0,right,up,img_958_kweym3.jpg,right
959.0,right,up,img_959_kweym3.jpg,right
960.0,right,up,img_960_kweym3.jpg,right
961.0,right,up,img_961_kweym3.jpg,right
962.0,right,up,img_962_kweym3.jpg,right
963.0,right,up,img_963_kweym3.jpg,right
964.0,right,up,img_964_kweym3.jpg,right
965.0,right,up,img_965_kweym3.jpg,right
966.0,right,up,img_966_kweym3.jpg,right
967.0,right,up,img_967_kweym3.jpg,right
968.0,right,up,img_968_kweym3.jpg,right
969.0,right,up,img_969_kweym3.jpg,right
970.0,right,up,img_970_kweym3.jpg,right
971.0,right,up,img_971_kweym3.jpg,right
972.0,right,up,img_972_kweym3.jpg,right
973.0,right,up,img_973_kweym3.jpg,right
974.0,right,up,img_974_kweym3.jpg,right
975.0,right,up,img_975_kweym3.jpg,right
976.0,right,up,img_976_kweym3.jpg,right
977.0,right,up,img_977_kweym3.jpg,right
978.0,right,up,img_978_kweym3.jpg,right
979.0,right,up,img_979_kweym3.jpg,right
980.0,right,up,img_980_kweym3.jpg,right
981.0,right,up,img_981_kweym3.jpg,right
982.0,right,up,img_982_kweym3.jpg,right
983.0,right,up,img_983_kweym3.jpg,right
984.0,right,up,img_984_kweym3.jpg,right
985.0,right,up,img_985_kweym3.jpg,right
986.0,right,up,img_986_kweym3.jpg,right
987.0,right,up,img_987_kweym3.jpg,right
988.0,right,up,img_988_kweym3.jpg,right
989.0,right,up,img_989_kweym3.jpg,right
990.0,nothing,up,img_990_kweym3.jpg,nothing
991.0,nothing,up,img_991_kweym3.jpg,nothing
992.0,nothing,up,img_992_kweym3.jpg,nothing
993.0,nothing,up,img_993_kweym3.jpg,nothing
994.0,nothing,up,img_994_kweym3.jpg,nothing
995.0,nothing,up,img_995_kweym3.jpg,nothing
996.0,nothing,up,img_996_kweym3.jpg,nothing
1002.0,nothing,up,img_1002_kweym3.jpg,nothing
1003.0,nothing,up,img_1003_kweym3.jpg,nothing
1004.0,nothing,up,img_1004_kweym3.jpg,nothing
1005.0,nothing,up,img_1005_kweym3.jpg,nothing
1006.0,nothing,up,img_1006_kweym3.jpg,nothing
1007.0,nothing,up,img_1007_kweym3.jpg,nothing
1008.0,left,up,img_1008_kweym3.jpg,left
1009.0,left,up,img_1009_kweym3.jpg,left
1010.0,left,up,img_1010_kweym3.jpg,left
1011.0,left,up,img_1011_kweym3.jpg,left
1012.0,left,up,img_1012_kweym3.jpg,left
1013.0,nothing,up,img_1013_kweym3.jpg,nothing
1014.0,nothing,up,img_1014_kweym3.jpg,nothing
1015.0,nothing,up,img_1015_kweym3.jpg,nothing
1016.0,nothing,up,img_1016_kweym3.jpg,nothing
1017.0,nothing,up,img_1017_kweym3.jpg,nothing
1018.0,nothing,up,img_1018_kweym3.jpg,nothing
1019.0,nothing,up,img_1019_kweym3.jpg,nothing
1020.0,nothing,up,img_1020_kweym3.jpg,nothing
1021.0,nothing,up,img_1021_kweym3.jpg,nothing
1022.0,nothing,up,img_1022_kweym3.jpg,nothing
1023.0,nothing,up,img_1023_kweym3.jpg,nothing
1024.0,nothing,up,img_1024_kweym3.jpg,nothing
1025.0,nothing,up,img_1025_kweym3.jpg,nothing
1026.0,nothing,up,img_1026_kweym3.jpg,nothing
1027.0,nothing,up,img_1027_kweym3.jpg,nothing
1028.0,nothing,up,img_1028_kweym3.jpg,nothing
1029.0,nothing,up,img_1029_kweym3.jpg,nothing
1030.0,nothing,up,img_1030_kweym3.jpg,nothing
1031.0,nothing,up,img_1031_kweym3.jpg,nothing
1032.0,nothing,up,img_1032_kweym3.jpg,nothing
1033.0,nothing,up,img_1033_kweym3.jpg,nothing
1034.0,nothing,nothing,img_1034_kweym3.jpg,nothing
1035.0,right,nothing,img_1035_kweym3.jpg,right
1036.0,right,nothing,img_1036_kweym3.jpg,right
1037.0,right,up,img_1037_kweym3.jpg,right
1038.0,right,up,img_1038_kweym3.jpg,right
1039.0,right,up,img_1039_kweym3.jpg,right
1040.0,right,up,img_1040_kweym3.jpg,right
1041.0,right,up,img_1041_kweym3.jpg,right
1042.0,right,up,img_1042_kweym3.jpg,right
1043.0,right,up,img_1043_kweym3.jpg,right
1044.0,right,up,img_1044_kweym3.jpg,right
1045.0,nothing,up,img_1045_kweym3.jpg,nothing
1046.0,nothing,up,img_1046_kweym3.jpg,nothing
1047.0,nothing,up,img_1047_kweym3.jpg,nothing
1048.0,right,up,img_1048_kweym3.jpg,right
1049.0,right,up,img_1049_kweym3.jpg,right
1050.0,right,nothing,img_1050_kweym3.jpg,right
1051.0,right,up,img_1051_kweym3.jpg,right
1052.0,right,up,img_1052_kweym3.jpg,right
1053.0,right,up,img_1053_kweym3.jpg,right
1054.0,right,up,img_1054_kweym3.jpg,right
1055.0,right,up,img_1055_kweym3.jpg,right
1056.0,right,up,img_1056_kweym3.jpg,right
1057.0,right,up,img_1057_kweym3.jpg,right
1058.0,right,up,img_1058_kweym3.jpg,right
1059.0,right,up,img_1059_kweym3.jpg,right
1060.0,right,up,img_1060_kweym3.jpg,right
1061.0,right,up,img_1061_kweym3.jpg,right
1062.0,right,up,img_1062_kweym3.jpg,right
1063.0,right,up,img_1063_kweym3.jpg,right
1064.0,right,up,img_1064_kweym3.jpg,right
1065.0,right,up,img_1065_kweym3.jpg,right
1066.0,right,up,img_1066_kweym3.jpg,right
1067.0,right,up,img_1067_kweym3.jpg,right
1068.0,right,up,img_1068_kweym3.jpg,right
1069.0,right,up,img_1069_kweym3.jpg,right
1070.0,right,up,img_1070_kweym3.jpg,right
1071.0,right,up,img_1071_kweym3.jpg,right
1072.0,nothing,up,img_1072_kweym3.jpg,nothing
1073.0,nothing,up,img_1073_kweym3.jpg,nothing
1074.0,nothing,up,img_1074_kweym3.jpg,nothing
1075.0,nothing,up,img_1075_kweym3.jpg,nothing
1076.0,nothing,up,img_1076_kweym3.jpg,nothing
1077.0,nothing,up,img_1077_kweym3.jpg,nothing
1078.0,nothing,up,img_1078_kweym3.jpg,nothing
1079.0,nothing,up,img_1079_kweym3.jpg,nothing
1080.0,nothing,up,img_1080_kweym3.jpg,nothing
1083.0,nothing,nothing,img_1083_kweym3.jpg,nothing
1084.0,nothing,up,img_1084_kweym3.jpg,nothing
1085.0,nothing,up,img_1085_kweym3.jpg,nothing
1086.0,nothing,up,img_1086_kweym3.jpg,nothing
1087.0,nothing,up,img_1087_kweym3.jpg,nothing
1088.0,nothing,up,img_1088_kweym3.jpg,nothing
1089.0,nothing,up,img_1089_kweym3.jpg,nothing
1090.0,nothing,up,img_1090_kweym3.jpg,nothing
1091.0,nothing,up,img_1091_kweym3.jpg,nothing
1092.0,nothing,up,img_1092_kweym3.jpg,nothing
1093.0,nothing,up,img_1093_kweym3.jpg,nothing
1094.0,nothing,up,img_1094_kweym3.jpg,nothing
1095.0,nothing,up,img_1095_kweym3.jpg,nothing
1096.0,nothing,up,img_1096_kweym3.jpg,nothing
1097.0,nothing,up,img_1097_kweym3.jpg,nothing
1098.0,nothing,up,img_1098_kweym3.jpg,nothing
1099.0,nothing,up,img_1099_kweym3.jpg,nothing
1100.0,nothing,up,img_1100_kweym3.jpg,nothing
1101.0,nothing,up,img_1101_kweym3.jpg,nothing
1102.0,nothing,up,img_1102_kweym3.jpg,nothing
1103.0,nothing,up,img_1103_kweym3.jpg,nothing
1104.0,nothing,up,img_1104_kweym3.jpg,nothing
1105.0,nothing,up,img_1105_kweym3.jpg,nothing
1106.0,nothing,up,img_1106_kweym3.jpg,nothing
1107.0,nothing,up,img_1107_kweym3.jpg,nothing
1108.0,right,up,img_1108_kweym3.jpg,right
1109.0,right,nothing,img_1109_kweym3.jpg,right
1110.0,right,up,img_1110_kweym3.jpg,right
1111.0,right,up,img_1111_kweym3.jpg,right
1112.0,right,up,img_1112_kweym3.jpg,right
1113.0,right,up,img_1113_kweym3.jpg,right
1114.0,right,up,img_1114_kweym3.jpg,right
1115.0,right,up,img_1115_kweym3.jpg,right
1116.0,right,up,img_1116_kweym3.jpg,right
1117.0,right,up,img_1117_kweym3.jpg,right
1118.0,right,up,img_1118_kweym3.jpg,right
1119.0,right,up,img_1119_kweym3.jpg,right
1120.0,right,up,img_1120_kweym3.jpg,right
1121.0,right,up,img_1121_kweym3.jpg,right
1122.0,right,up,img_1122_kweym3.jpg,right
1123.0,right,up,img_1123_kweym3.jpg,right
1124.0,right,up,img_1124_kweym3.jpg,right
1125.0,right,up,img_1125_kweym3.jpg,right
1126.0,right,up,img_1126_kweym3.jpg,right
1127.0,right,up,img_1127_kweym3.jpg,right
1128.0,right,up,img_1128_kweym3.jpg,right
1129.0,right,up,img_1129_kweym3.jpg,right
1130.0,right,up,img_1130_kweym3.jpg,right
1131.0,right,up,img_1131_kweym3.jpg,right
1132.0,right,up,img_1132_kweym3.jpg,right
1133.0,right,up,img_1133_kweym3.jpg,right
1134.0,right,up,img_1134_kweym3.jpg,right
1135.0,right,up,img_1135_kweym3.jpg,right
1136.0,right,up,img_1136_kweym3.jpg,right
1137.0,right,up,img_1137_kweym3.jpg,right
1138.0,right,up,img_1138_kweym3.jpg,right
1139.0,right,up,img_1139_kweym3.jpg,right
1140.0,right,up,img_1140_kweym3.jpg,right
1141.0,right,up,img_1141_kweym3.jpg,right
1142.0,right,up,img_1142_kweym3.jpg,right
1143.0,right,up,img_1143_kweym3.jpg,right
1144.0,right,up,img_1144_kweym3.jpg,right
1145.0,right,up,img_1145_kweym3.jpg,right
1146.0,right,up,img_1146_kweym3.jpg,right
1147.0,right,up,img_1147_kweym3.jpg,right
1148.0,right,up,img_1148_kweym3.jpg,right
1149.0,right,up,img_1149_kweym3.jpg,right
1150.0,right,up,img_1150_kweym3.jpg,right
1151.0,right,up,img_1151_kweym3.jpg,right
1152.0,right,up,img_1152_kweym3.jpg,right
1153.0,nothing,up,img_1153_kweym3.jpg,nothing
1154.0,nothing,up,img_1154_kweym3.jpg,nothing
1155.0,nothing,up,img_1155_kweym3.jpg,nothing
1156.0,nothing,up,img_1156_kweym3.jpg,nothing
1157.0,nothing,up,img_1157_kweym3.jpg,nothing
1158.0,nothing,up,img_1158_kweym3.jpg,nothing
1159.0,nothing,up,img_1159_kweym3.jpg,nothing
1160.0,nothing,up,img_1160_kweym3.jpg,nothing
